url_id,total_meters,floor,floors_count,district,price
300269883,62.0,15,20,Алексеевский,25990000
297244904,48.0,8,12,Тверской,26000000
300575899,40.0,14,46,Даниловский,26000000
301045080,56.0,9,26,Лефортово,25950000
300266408,71.5,8,20,Обручевский,26350000
296423747,63.0,5,10,Басманный,26500000
297949772,65.7,6,27,Нагорный,26690000
298536526,60.5,5,21,Хорошево-Мневники,26500000
297593133,100.0,1,4,Сокольники,26500000
298657116,62.7,8,16,Таганский,26800000
300235680,49.8,9,30,Хорошево-Мневники,27000000
301027232,44.4,3,42,Филевский парк,27000000
300142098,54.0,21,24,Хорошево-Мневники,27000000
301229864,69.0,4,40,Даниловский,27450000
298564868,68.3,3,6,Пресненский,27600000
300250542,64.4,17,19,Хорошево-Мневники,28000000
300016363,54.6,15,41,Раменки,27970000
299696623,40.9,5,7,Хамовники,28000000
300477880,52.5,10,12,Таганский,28000000
282724447,52.4,8,24,Свиблово,27800000
300545062,55.0,5,14,Даниловский,28300000
300386935,44.3,10,33,Хорошево-Мневники,28500000
300830730,81.0,9,25,Митино,28500000
297830322,65.0,25,29,Раменки,28600000
300155324,57.8,3,14,Донской,28500000
280701152,56.4,6,19,Хорошево-Мневники,28800000
296267485,63.7,3,20,Алексеевский,28700000
300542685,43.4,5,7,Арбат,28999000
301179351,67.0,3,12,Покровское-Стрешнево,29000000
297677928,49.8,6,22,Красносельский,28990000
295047565,63.0,13,28,Тропарево-Никулино,29000000
298519060,52.0,5,19,Хорошево-Мневники,29200000
299349779,66.3,11,17,Нагатино-Садовники,29000000
299968105,68.0,9,19,Алексеевский,29000000
297037407,67.0,4,18,Нагатинский затон,29500000
281250233,62.0,7,21,Свиблово,29500000
297686814,68.0,14,17,Алексеевский,29990000
298935091,72.7,11,14,Черемушки,29800000
300067196,45.0,4,5,,5700000
296564566,44.3,4,5,,5700000
298036394,37.0,6,7,Южное Бутово,6890000
297593550,43.2,5,5,,7000000
298476279,30.0,3,6,Чертаново Северное,7500000
296710894,45.3,1,5,,7500000
299166358,51.8,2,3,,7500000
295221425,47.3,5,5,,7600000
300510347,52.5,2,3,,8200000
300869323,44.4,9,9,,8300000
300067979,53.2,3,3,,8400000
297903356,46.6,5,8,,8850000
297309017,40.6,4,14,,8999999
298216966,53.6,1,3,,8900000
300484873,33.9,15,27,,9300000
300662115,45.6,1,9,Марьино,9350000
299764810,46.0,5,5,,9500000
296440966,56.1,12,12,,9600000
300054601,38.2,10,12,Гольяново,9700000
296470480,44.0,8,9,Вешняки,9699999
301057354,41.2,23,24,,9800000
281855495,44.0,1,4,Печатники,9800000
294594668,37.4,7,9,Кузьминки,9900000
294453097,45.0,9,9,Вешняки,9950000
299169755,62.0,6,9,,10000000
299453449,44.0,8,9,Дмитровский,10100000
297562053,44.6,4,9,Метрогородок,10100000
300895600,45.0,2,9,Орехово-Борисово Северное,10200000
299631201,44.0,6,25,,10300000
299648689,63.9,3,3,,10300000
300104026,40.7,1,9,Ивановское,10299000
298160362,39.1,4,14,Савёлки,10400000
299636831,54.2,9,14,,10500000
300813772,52.6,1,15,,10500000
301265869,47.3,2,12,Савёлки,10500000
299181278,60.5,3,7,,10500000
300776590,45.0,12,12,Рязанский,10600000
300020395,38.1,8,12,Новогиреево,10600000
297094904,58.0,5,13,,10700000
299243760,45.0,1,5,Восточное Измайлово,10750000
301222010,36.0,14,18,,10899000
300283035,52.0,10,17,,10899990
300427206,45.0,5,9,Бескудниковский,10999999
297772406,56.3,17,17,,10900000
301054954,44.5,8,12,Выхино-Жулебино,10990000
299477612,55.15,6,16,Южное Бутово,10900000
300989858,72.0,14,19,,11000000
301109248,54.0,12,14,Крюково,11000000
298806234,65.0,3,3,,11000000
301052737,44.4,4,9,Зябликово,11000000
298472648,47.4,3,14,Восточное Дегунино,11250000
300057827,38.8,8,9,Северное Медведково,11300000
299970340,46.2,7,23,,11300000
300886855,38.6,12,24,,11350000
301036472,38.5,3,12,Строгино,11400000
300151989,38.8,8,9,Северное Медведково,11300000
301156863,47.0,4,14,Солнцево,11300000
292366766,39.3,5,5,Алексеевский,11350000
300867797,38.3,9,12,Котловка,11500000
296482165,44.5,8,9,Ясенево,11500000
299849732,50.8,9,17,Южное Бутово,11500000
299468868,43.0,2,9,Люблино,11500000
300930025,44.5,12,12,Ярославский,11450000
298751220,38.0,2,12,Северное Медведково,11450000
301037786,36.9,10,16,,11500000
300269965,47.0,9,18,Останкинский,11450000
298980315,44.8,2,9,Орехово-Борисово Северное,11600000
300334511,41.0,7,9,Левобережный,11599999
299268934,43.3,4,5,Хорошево-Мневники,11600000
300424622,47.0,2,9,Коньково,11550000
300638883,43.3,4,5,Хорошево-Мневники,11700000
300799030,51.0,12,22,Силино,11700000
300125641,54.2,2,18,,11700000
300967217,46.9,12,14,Печатники,11800000
292398502,71.4,1,4,Новая Москва,11888888
298481554,37.5,5,9,Можайский,11890000
300741380,44.5,4,9,Вешняки,11999000
301301347,48.5,4,4,,11900000
299963104,52.0,12,22,Некрасовка,11980000
294510839,35.3,4,5,Богородское,11999999
297796650,55.2,7,19,Некрасовка,11999000
300924804,53.3,11,12,Северное Медведково,11990000
295806744,48.2,7,11,Лосиноостровский,11950000
278379374,58.0,4,6,,11900000
301217790,45.0,6,9,Отрадное,11990000
300573143,38.6,8,12,Царицыно,12000000
296748773,44.52,3,9,Можайский,12000000
299255479,52.0,7,14,,12100000
298888514,35.7,5,13,Нагатино-Садовники,12000000
299941696,45.0,8,9,Коньково,12000000
288658096,56.5,7,17,,12150000
298716493,54.0,5,9,,12200000
293809114,37.5,5,10,Даниловский,12200000
300994412,53.1,8,16,Орехово-Борисово Южное,12300000
299564988,51.6,1,16,Лианозово,12400000
300348331,44.0,1,5,Перово,12400000
298736260,52.0,1,12,Бибирево,12490000
297841541,44.0,8,9,Зябликово,12490000
301116538,44.6,4,5,Кузьминки,12500000
296327043,45.5,7,14,Марфино,12600000
301215694,58.7,2,14,Молжаниновский,12500000
280344676,45.5,7,9,Чертаново Северное,12500000
300524790,40.0,1,12,Коптево,12500000
300605149,56.0,2,14,Ново-Переделкино,12680000
300071306,45.4,10,12,Бибирево,12700000
300855957,54.0,10,17,Ново-Переделкино,12700000
300623826,44.6,5,9,Гольяново,12700000
297171976,44.8,9,9,Кузьминки,12700000
299917593,52.1,13,18,Некрасовка,12800000
300122298,46.7,9,12,Южное Тушино,12800000
300642336,31.0,5,17,Останкинский,12800000
301279204,47.8,5,12,Рязанский,12900000
300857897,45.0,5,5,Кунцево,12950000
301065650,39.8,2,9,Гольяново,12900000
299145326,53.0,4,16,Бибирево,12900000
301022522,41.5,4,5,Южное Тушино,13000000
297247458,53.2,4,17,Солнцево,13100000
299561140,37.2,5,9,Аэропорт,13000000
301032427,41.5,4,5,Южное Тушино,13000000
299650130,52.0,1,16,Зябликово,13200000
298093774,37.0,4,12,Царицыно,13250000
300810945,47.0,13,14,Перово,13200000
300606779,50.0,3,7,Северное Измайлово,13200000
299903195,64.0,5,19,,13200000
301254943,38.8,25,25,Люблино,13200000
301074308,40.0,13,18,Богородское,13200000
300744542,60.3,3,16,Можайский,13300000
301247945,54.2,4,16,Южное Бутово,13300000
300749835,53.5,1,17,Митино,13300000
296565248,53.5,2,14,Южное Бутово,13300000
300183834,46.0,7,9,Перово,13300000
301030146,36.33,4,28,Богородское,13300000
299615044,59.8,10,17,,13500000
297233107,58.0,22,23,,13500000
295267562,46.7,7,13,,13450000
300865618,67.0,1,6,Лефортово,13500000
300236165,46.8,4,12,Чертаново Южное,13500000
299183582,52.0,14,16,Чертаново Южное,13400000
299596557,43.2,4,5,Коптево,13500000
299686686,45.1,12,14,Ховрино,13500000
301275454,56.0,17,17,,13500000
281157343,42.0,7,13,Можайский,13500000
300278308,60.28,2,16,,13650000
300613032,44.8,7,9,Бибирево,13700000
301101427,54.0,10,10,Марьино,13700000
300654085,58.6,19,25,Некрасовка,13900000
300951496,50.0,7,23,Южное Бутово,13900000
295598109,60.0,2,6,Лефортово,13800000
300828716,42.0,8,9,Можайский,14000000
299325364,56.62,3,15,,14000000
298146512,44.8,7,9,Войковский,14000000
295295281,54.0,1,14,Выхино-Жулебино,14000000
298922909,48.0,20,22,Косино-Ухтомский,13999999
297479264,42.5,2,5,Бутырский,14000000
296444926,49.1,2,5,Измайлово,13990000
300829889,54.8,15,24,Бирюлево Восточное,13990000
298756795,53.5,11,12,Нагатино-Садовники,14150000
301245254,46.1,8,25,Покровское-Стрешнево,14100000
301204794,70.5,2,10,,14200000
294473072,61.7,8,24,Митино,14200000
299185600,60.2,10,16,Южное Бутово,14200000
297037714,42.8,3,5,Можайский,14350000
301221439,37.0,5,9,Раменки,14350000
300619329,40.3,2,9,Коптево,14290000
297842892,56.6,4,5,Можайский,14300000
300833862,63.7,7,17,Северный,14350000
291641709,52.0,2,17,Чертаново Южное,14400000
300197675,45.7,2,12,Чертаново Южное,14500000
298897982,45.0,12,12,Головинский,14500000
293433298,68.7,5,17,,14500000
298819612,47.9,2,9,Даниловский,14500000
300810809,70.2,10,10,,14490000
301084998,44.2,4,9,Таганский,14500000
301122795,41.0,5,12,Котловка,14490000
299862460,49.5,18,23,Южное Бутово,14450000
300470315,50.7,9,9,Очаково-Матвеевское,14750000
301058538,48.2,1,12,Таганский,14700000
300109245,34.0,3,9,Щукино,14700000
299070039,44.4,1,5,Царицыно,14800000
300918615,40.0,13,14,Коньково,14800000
298919872,70.0,2,17,,14900000
298689196,69.1,5,18,,14800000
298228405,55.0,5,12,Марьино,14900000
301301365,57.0,17,22,Северный,14900000
298850916,61.5,12,12,,14800000
301100950,51.7,4,12,Ярославский,14850000
297472637,58.0,2,12,Матушкино,14900000
299163936,61.2,19,24,Косино-Ухтомский,15000000
300206840,66.0,2,14,,15000000
299765157,55.5,1,4,Хорошево-Мневники,15000000
301019439,52.5,6,14,Гольяново,14990000
300962495,41.6,3,9,Нагатино-Садовники,15000000
300248146,45.1,6,9,Очаково-Матвеевское,14999999
294213944,43.7,26,30,Можайский,15200000
298803403,53.0,15,16,Бибирево,15200000
300253528,48.0,1,12,Алексеевский,15200000
301085014,40.0,3,9,Ростокино,15200000
294519080,53.6,4,14,Коптево,15100000
299696092,60.0,4,16,Люблино,15399999
270581305,59.2,1,16,Чертаново Центральное,15250000
300617541,37.0,2,9,Черемушки,15290000
299372883,36.0,13,25,Бабушкинский,15299000
301151678,44.0,9,10,,15500000
299591930,53.3,11,16,Строгино,15500000
299325584,50.8,13,16,Строгино,15500000
301017205,42.0,7,9,Ломоносовский,15500000
301084925,51.3,10,17,Перово,15500000
301129585,53.9,16,16,Ясенево,15500000
300601659,54.0,6,9,Отрадное,15500000
301244328,60.0,16,17,,15450000
300353447,51.1,6,17,Бабушкинский,15550000
300552142,50.1,3,16,Нижегородский,15550000
300565552,39.8,4,21,Марьино,15600000
300912990,49.2,4,18,Останкинский,15700000
301167550,55.0,16,21,Северное Измайлово,15850000
289680467,44.0,4,5,Аэропорт,15800000
300900545,45.0,5,5,Савеловский,15870000
299541217,70.0,9,9,,15999999
300444900,44.4,9,12,Северное Медведково,16000000
299027484,58.2,13,16,Дмитровский,15900000
298732835,44.7,9,9,Соколиная гора,15900000
301251355,53.7,3,17,Тропарево-Никулино,15990000
301111100,59.4,3,10,,15990000
298170155,46.4,11,25,Солнцево,16000000
300474914,53.0,8,14,Теплый Стан,15900000
300221936,47.0,11,33,Западное Дегунино,15990000
297160880,63.0,10,24,Бирюлево Восточное,16190000
298920780,52.0,7,13,Бескудниковский,16250000
297418762,46.7,8,8,Ломоносовский,16300000
299800700,61.6,4,5,Перово,16250000
300740040,37.1,9,9,Раменки,16300000
299947006,43.3,3,9,Свиблово,16300000
300162005,35.0,9,9,Даниловский,16300000
301148027,42.5,4,5,Головинский,16200000
300981837,44.7,9,12,Можайский,16500000
301140419,58.3,19,25,,16400000
299107562,41.0,9,9,Марьина роща,16550000
301156935,54.0,10,17,Нагорный,16600000
298870231,38.3,9,12,Пресненский,16700000
300309625,48.6,6,33,Метрогородок,16700000
299110671,65.4,8,16,Очаково-Матвеевское,16700000
296689444,74.0,14,14,,16800000
300879706,65.03,6,14,,16900000
301263725,52.0,2,17,Свиблово,16900000
301249609,51.4,7,25,Хорошево-Мневники,16990000
300928269,60.0,5,17,Чертаново Северное,17000000
301187614,55.0,16,17,Выхино-Жулебино,16900000
300774365,60.0,5,17,Чертаново Северное,17000000
299619523,57.2,9,23,Богородское,16950000
300775334,60.3,10,17,Косино-Ухтомский,16900000
300828564,41.4,2,5,Филевский парк,16900000
295227275,57.3,1,9,Савеловский,16990000
301036070,40.0,3,9,Останкинский,16900000
298202613,58.3,10,16,,17050000
300142526,72.0,16,24,Бирюлево Восточное,17390000
300568783,52.0,2,18,Бескудниковский,17298000
300197601,57.5,30,30,Рязанский,17350000
296445679,56.0,13,26,,17300000
301304851,62.0,2,23,Рязанский,17500000
301220867,57.2,5,17,Коптево,17400000
300756463,50.0,9,12,Строгино,17500000
299415722,55.2,11,25,Обручевский,17500000
300389524,60.0,1,5,Таганский,17500000
301165367,43.0,3,5,Алексеевский,17500000
298839191,72.3,7,12,Косино-Ухтомский,17500000
298095035,49.1,2,9,Даниловский,17650000
297412548,57.5,7,17,Люблино,17550000
300439981,57.0,3,25,,17600000
300747383,42.0,9,18,Щукино,17800000
298975825,57.7,3,3,,17800000
301112062,43.7,3,5,Останкинский,18000000
296209444,34.9,2,5,Мещанский,18000000
297406491,55.0,14,14,Очаково-Матвеевское,18000000
301060467,49.0,23,33,Метрогородок,17990000
293744183,36.6,1,5,Хамовники,18000000
297848096,52.1,2,12,Южное Тушино,18000000
301304698,49.0,27,33,Нижегородский,17990000
300667699,56.0,1,14,Коптево,17900000
300504155,50.3,7,16,Хорошево-Мневники,18000000
301023848,58.2,2,17,Раменки,18000000
300640451,58.8,16,24,Перово,18200000
299905105,53.7,6,14,Головинский,18100000
300398287,53.3,12,16,Строгино,18105100
284528253,59.0,2,19,Чертаново Северное,18300000
300744222,70.0,7,12,Косино-Ухтомский,18400000
300032408,40.6,11,16,Даниловский,18500000
299924004,38.3,7,21,Хорошевский,18500000
297903197,37.7,8,9,Даниловский,18600000
298726841,47.7,3,9,Даниловский,18504000
299208998,48.4,3,20,Останкинский,18500000
300648102,63.2,3,5,Восточное Измайлово,18500000
301074555,60.4,2,12,Бабушкинский,18500000
301202479,40.1,17,25,Хорошево-Мневники,18500000
299982265,44.7,3,22,Хорошевский,18700000
261225387,65.4,13,17,,18700000
300500017,50.2,26,26,Кунцево,18990000
300528739,49.1,17,18,Останкинский,18900000
300709919,53.1,7,17,Нагатино-Садовники,18900000
300428385,53.3,4,8,Даниловский,19000000
300654584,57.0,3,6,Преображенское,19300000
300418102,60.0,6,17,Кунцево,19500000
299068142,50.0,18,27,Алексеевский,19500000
300499251,60.9,15,28,Покровское-Стрешнево,19400000
300229688,53.9,12,17,Хорошевский,19500000
298946156,42.0,2,5,Раменки,19500000
296741786,50.5,27,44,Западное Дегунино,19700000
301192997,61.0,10,25,Обручевский,19900000
299965424,58.0,8,15,Южное Медведково,19999000
299615213,39.0,5,25,Щукино,19980000
301085834,51.3,5,14,Тимирязевский,19900000
301089239,64.1,16,22,,20000000
300949682,56.8,18,29,Очаково-Матвеевское,20500000
300984536,56.8,18,31,Очаково-Матвеевское,20448000
301184648,48.0,4,8,Раменки,20500000
301162195,43.4,17,22,Щукино,20500000
301080406,43.6,16,30,Богородское,20900000
299203175,35.0,6,27,Нагорный,20950000
300336408,50.5,9,12,Аэропорт,21000000
297120304,59.0,12,19,Отрадное,21000000
299963406,43.0,4,8,Даниловский,21000000
298707597,45.5,5,8,Красносельский,21000000
296477468,59.58,4,11,Щукино,21319625
299950659,53.0,2,17,Академический,21300000
297202356,55.0,16,33,Нагатино-Садовники,21300000
298662405,62.3,2,8,,21600000
301142627,57.0,17,18,Кунцево,21500000
301024984,51.0,8,17,Черемушки,21500000
295320468,96.9,1,4,Таганский,21800000
300162555,61.2,3,21,Филевский парк,22000000
299248131,46.0,5,29,Головинский,22000000
299187970,47.5,4,34,Обручевский,21950000
300875952,59.3,6,10,Останкинский,22000000
300575681,37.0,7,8,Даниловский,21980000
296513023,52.7,2,5,Даниловский,21900000
298802622,46.0,20,22,Хорошевский,22000000
301016804,60.0,14,21,Ломоносовский,22500000
295903328,78.0,37,40,Ховрино,22300000
293428779,61.7,3,9,Ломоносовский,22450000
301012696,64.6,17,18,Тропарево-Никулино,22300000
298895808,42.2,5,42,Котловка,22500000
300531670,55.0,14,22,Кунцево,22500000
299613035,70.4,2,24,Северное Тушино,22600000
296563284,55.25,2,5,Южное Тушино,22600000
301089433,38.0,20,20,Филевский парк,22685000
300872538,59.4,20,31,Ховрино,22900000
301012407,41.4,5,12,Якиманка,22800000
291296668,46.0,10,31,Филевский парк,23200000
300263028,39.5,2,4,Арбат,23000000
301011643,71.0,13,15,Очаково-Матвеевское,23000000
300316259,53.0,22,24,Дмитровский,23000000
300271880,70.0,14,17,Ломоносовский,23400000
300034883,69.8,6,25,Фили-Давыдково,23300000
297457433,53.0,10,16,Даниловский,23250000
299141032,54.0,10,18,Раменки,23250000
300936752,57.5,10,26,Лефортово,23500000
300984806,60.0,8,8,,23500000
300392188,65.6,15,33,Дмитровский,23500000
300029184,47.0,10,15,Хорошевский,23900000
299297359,50.0,4,5,Аэропорт,23800000
297901346,70.0,6,21,Филевский парк,24000000
293132252,62.0,23,28,Покровское-Стрешнево,24000000
298547721,62.0,10,22,Ярославский,23990000
299842687,50.5,4,5,Беговой,24000000
298517109,53.0,12,22,Щукино,24000000
300948109,62.3,6,17,Останкинский,24000000
297903443,49.3,8,28,Филевский парк,24300000
300009107,57.0,2,9,Пресненский,24300000
299885862,43.5,7,8,Хамовники,24500000
299758684,59.1,2,22,Кунцево,24500000
300301784,57.0,7,8,Пресненский,24450000
301255293,74.0,2,17,Свиблово,24500000
300748577,64.0,4,17,Черемушки,24700000
300218637,63.2,8,16,Аэропорт,24800000
299125015,68.4,6,25,Филевский парк,24800000
300158363,46.0,11,22,Хорошевский,25000000
300116445,55.0,17,29,Хорошевский,24900000
298836589,49.7,8,42,Хорошево-Мневники,24900000
299899855,68.5,21,30,Южнопортовый,25000000
301252732,70.4,17,17,Хорошевский,25000000
297941141,60.0,5,9,Богородское,24990000
301260635,64.0,24,37,Хорошевский,24900000
300742288,60.0,20,37,Раменки,24990000
299522606,70.0,13,25,Москворечье-Сабурово,24999999
299520473,40.0,6,12,Арбат,25000000
299716601,56.0,5,17,Кунцево,24900000
290498818,55.6,13,24,Савеловский,25500000
298113842,50.0,16,33,Хорошево-Мневники,25400000
296189151,52.9,3,16,Сокольники,25778469
301084073,71.6,13,23,Южное Бутово,25900000
301133348,37.0,13,48,Даниловский,25900000
299117204,57.0,8,8,Ломоносовский,25700000
300917118,61.2,4,47,Бутырский,26000000
298874180,64.4,8,8,Замоскворечье,26000000
286012661,50.0,11,20,Филевский парк,26400000
300711484,50.0,10,20,Левобережный,26500000
301040338,55.2,15,24,Тропарево-Никулино,26500000
301028335,62.8,5,10,Басманный,26500000
300511201,57.0,2,12,Кунцево,26550000
301179673,60.5,5,21,Хорошево-Мневники,26500000
300888842,54.0,6,9,Замоскворечье,26990000
300252608,67.33,19,22,Черемушки,26865000
300596715,52.0,12,12,Даниловский,26800000
300506281,50.3,11,20,Хорошево-Мневники,26700000
300622362,47.0,8,9,Тверской,27200000
301184193,72.0,7,25,Раменки,27500000
301168955,44.8,5,9,Дорогомилово,27500000
285582701,54.8,2,8,Хамовники,27450000
296473523,49.3,4,19,Щукино,27931636
299027332,68.8,32,33,Кунцево,28000000
301262247,48.0,18,41,Раменки,27990000
299284690,50.0,7,15,Красносельский,28000000
296904237,45.0,6,10,Пресненский,28000000
301136641,70.6,10,12,Текстильщики,28000000
300300975,45.0,6,12,Замоскворечье,28000000
301215861,66.3,28,36,Хорошево-Мневники,28500000
298375248,122.7,7,8,Южное Бутово,28500000
301114604,52.0,24,36,Раменки,28500000
299324414,60.0,38,40,Даниловский,28800000
300235601,60.2,6,12,Хорошево-Мневники,20650000
301187444,63.0,5,10,Южное Бутово,13950000
300467755,56.0,3,5,Аэропорт,20500000
301150247,62.0,2,9,Строгино,20000000
300818798,75.0,2,20,Академический,28900000
295928263,95.5,11,24,Крылатское,26394000
301110099,60.0,1,9,Ярославский,11500000
299690400,60.0,16,24,,18650000
301200484,57.5,3,9,Вешняки,13599000
300484949,64.0,2,5,,12900000
300790349,61.3,2,7,Беговой,24999999
301121883,79.2,2,14,Бабушкинский,28850000
301088105,62.0,4,8,Ломоносовский,29950000
300966795,67.0,4,5,Останкинский,19500000
300346570,72.8,2,25,Зюзино,24600000
299495945,68.5,4,6,Басманный,22990000
300881223,75.0,1,17,Митино,15000000
300712423,60.0,5,9,Царицыно,17500000
299492949,65.7,8,12,Раменки,24290000
300640756,47.0,5,6,Мещанский,19000000
300867156,67.0,4,5,Останкинский,19500000
299938830,62.7,10,12,Таганский,23982750
301077435,59.0,9,9,Печатники,17250000
299549331,90.0,2,22,Южное Бутово,17000000
301205588,62.2,8,9,Выхино-Жулебино,15200000
299842929,75.8,5,20,Нагатинский затон,22950000
299889344,71.0,9,17,Новокосино,17200000
298845375,67.5,4,9,Бутырский,21000000
297805684,57.8,4,9,Теплый Стан,14750000
300290059,60.0,4,9,Теплый Стан,18300000
298172998,68.1,2,24,Хорошево-Мневники,23900000
296559364,75.5,3,22,Северное Тушино,21500000
300527453,82.0,8,9,Южное Бутово,20800000
300711615,57.6,8,8,Пресненский,29900000
301024064,79.3,23,29,Очаково-Матвеевское,29999999
301039764,64.8,2,5,Головинский,19500000
296898956,68.8,12,12,Фили-Давыдково,29900000
292752282,60.5,6,10,Якиманка,23700000
300288822,67.0,2,7,Алексеевский,20900000
301241406,72.8,8,9,Гагаринский,29950000
297881966,62.7,2,12,Бутырский,16300000
294206662,77.0,11,22,Марфино,27990000
299331284,57.7,6,9,Преображенское,15700000
301053709,73.0,8,22,Раменки,22300000
301260548,83.0,2,13,Войковский,29990000
298169367,66.5,2,5,Южнопортовый,22000000
300083725,92.3,2,33,Южное Бутово,22200000
298990040,60.5,8,9,Люблино,13249000
298927786,90.0,5,12,,22450000
300857207,79.0,13,19,Чертаново Южное,23450000
298623473,54.8,9,9,Аэропорт,17720000
298346378,78.0,2,35,Останкинский,27000000
299964126,79.0,13,14,Текстильщики,28500000
296751936,76.1,7,47,Хорошево-Мневники,27000000
299573059,70.5,3,8,Раменки,26990000
299425957,77.4,15,16,,17500000
291312183,60.0,6,9,Фили-Давыдково,17500000
285287486,74.4,1,8,Дорогомилово,27500000
301153041,80.5,19,24,Метрогородок,25000000
300819799,67.0,21,23,Бутырский,28700000
284287955,83.3,1,4,Северный,27400000
300568982,62.8,11,12,Зюзино,17500000
282555064,70.0,2,18,Беговой,29950000
296403266,62.0,2,4,Марьина роща,24300000
301266281,75.6,3,19,Нагатинский затон,28900000
300108845,83.0,22,22,Ярославский,25700000
300273691,75.0,14,16,Можайский,22900000
296210557,58.7,5,9,Бибирево,13000000
298879818,64.7,14,16,Донской,20300000
301294321,59.5,7,9,Кунцево,22900000
300024896,53.4,1,5,Внуково,13500000
296307746,76.0,7,17,,13000000
300592453,57.0,6,10,Раменки,19270000
299166516,78.0,14,14,Некрасовка,16800000
294928648,59.0,4,9,Чертаново Центральное,15600000
300376052,69.4,24,24,Донской,29500000
298678425,64.6,11,12,Нагорный,18300000
300821065,75.0,5,14,Марфино,29000000
301065023,86.0,7,14,,15650000
297901296,76.0,20,20,,19000000
299218154,58.7,7,9,Кузьминки,15000000
286850576,58.0,5,22,Хорошевский,24700000
300982113,66.7,15,23,Москворечье-Сабурово,28750000
300209511,75.0,14,16,Можайский,22900000
293454410,73.0,5,5,Можайский,18500000
298969699,62.6,1,14,Вешняки,13900000
297078420,70.0,3,20,Даниловский,28400000
300909618,80.0,19,24,Метрогородок,24500000
301160012,59.0,14,25,Кунцево,21770000
300527312,81.6,5,8,,15900000
300865007,61.8,2,4,Марьина роща,23480000
300563124,63.0,22,22,Ярославский,24200000
300731032,78.8,16,22,Марфино,29000000
300290083,68.0,3,15,Покровское-Стрешнево,28500000
298225530,52.0,11,17,,17000000
297718196,83.6,4,23,,17500000
299698539,62.2,15,22,Щукино,17900000
299672279,77.0,12,14,Марфино,28000000
298169204,81.1,9,17,,17400000
297597483,75.8,5,5,Даниловский,22900000
295093036,70.2,26,35,Останкинский,29950000
295677500,58.3,15,26,Нижегородский,18450000
300301424,73.2,11,20,Лефортово,29000000
300683250,50.0,3,9,Ясенево,12699000
301136385,56.1,7,9,Гольяново,15499000
298264376,64.7,10,14,,17900000
300830548,85.0,3,16,,18640000
299595531,54.7,3,5,Хорошево-Мневники,18500000
298297481,72.0,14,21,,18900000
295677576,57.3,3,9,Богородское,20000000
300567872,72.0,12,26,Головинский,21900000
298879602,58.6,6,44,Западное Дегунино,22300000
295722618,77.2,17,22,Соколиная гора,24600000
299116581,78.0,7,9,Сокол,25000000
300370239,65.0,1,15,,10900000
301272483,105.0,4,4,,11499000
300938550,53.4,11,25,,12222222
301206112,55.0,20,23,,12300000
301186652,50.6,14,15,,12400000
300341586,58.3,8,9,Лосиноостровский,12490000
299103415,56.0,9,9,Ивановское,12500000
301032221,57.3,2,9,Южное Бутово,12500000
294864286,66.0,7,12,,12500000
300099663,58.3,2,9,Чертаново Южное,12700000
301010865,54.0,2,16,Можайский,12990000
299992195,73.5,4,17,Некрасовка,13250000
299290433,60.0,2,9,Орехово-Борисово Северное,13500000
297679013,58.4,8,9,Ярославский,13400000
300671448,63.4,12,14,Бирюлево Западное,13500000
297363663,53.0,1,5,Академический,13700000
299615480,58.3,6,9,Бирюлево Западное,14000000
294371181,60.1,7,14,,14100000
300472732,61.4,2,12,Бибирево,14300000
